BILL ITEM ID,LONG DESCRIPTION,CPT-4,HCPCS,REVENUE, TMMC Standard Price Schedule ,TMMC OP Lab Price Schedule
872066,NAIL HUMERAL CANN 9X260MM 04.001.432S,,C1713,278," $4,615.20 ",
872067,SCR BN 4MM 32MM NLEX TI HUM 04.005.422S,,C1713,278, $493.20 ,
872068,SCR BN 4MM 36MM NLEX TI HUM 04.005.426S,,C1713,278, $493.20 ,
872107,SCR BN 5MM 52MM NLEX TI DIST 458.952,,C1713,278, $448.80 ,
878069,GFT BN AC CNXS DBM 10ML PTTY 02-3000-100,,C1713,278," $3,771.60 ",
878075,NAIL HUMERAL CANN 9MMX230MM 04.001.426S,,C1713,278," $4,615.20 ",
878085,IMPLANT TOTAL SHOULDER VENDOR SMITH/NEPHEW,,C1776,278," $17,027.40 ",
878086,SCR BABSR HA 20MM 7MM 1.5MM 7207916,,C1713,278, $423.30 ,
878114,PACK PIP DISP LINVATEC PIP-DIS-HAL,,,278," $1,050.60 ",
878115,JNT FNGR 30 PROX INTPHAL PIP-200-30P-WW,,,278," $4,299.00 ",
878116,COMPONENT FINGER DISTAL 20D MCP-100-20D-WW,,,278," $3,590.40 ",
878117,IMPLANT TOTAL SPINE VENDOR DEPUY,,,278," $24,325.20 ",
878133,SCR BONE CANN 4.0X48MM 319-4048,,C1713,278, $407.40 ,
878134,PLT SS 3.5 MM SCR 4 HL BN RT 241.004,,C1713,278," $2,294.70 ",
878160,RING TENSION TYPE 14C MARCHER MR-1420,,,278, $569.40 ,
878172,SCR BN 6.4MM 80MM TRGN TI 71642380,,C1713,278," $1,458.00 ",
880089,NAIL KNEE 8.5X32 TIBIA 71633132,,C1713,278," $4,538.40 ",
880090,NL 10MM 34CM LT TROCH TRGN IM 71647234,,C1713,278," $6,237.90 ",
880091,SHEATH 18FR PG183000,,C1894,278, $369.00 ,
882091,GFT BN CANC 15ML 1.7-10MM X00035,,C1713,278, $690.90 ,
882092,GRAFT VAS ENDOGRASP 28.5 PXT281418,,,278," $22,661.10 ",
882093,SCR BONE NEURO 1.6X4MM 400.834E,,C1713,278, $181.20 ,
882095,PLT BOX NEURO 14X14MM 4-HOLE 421.511,,C1713,278, $550.50 ,
882114,BLDE IM FX GOLD 115MM 11MM 456.308,,,278," $1,830.00 ",
882126,SCR BONE LOCK 2.4X30MM 212.83,,C1713,278, $340.20 ,
882127,SCR BONE 2.7MM 28MM LCP SS 202.888,,C1713,278, $83.40 ,
882139,MESH SRG PRC 8X4IN ABD HRN PCDD1,,C1781,278," $1,626.00 ",
886088,MESH SRG PRC 6X4IN ABD HRN OVL PCDN1,,C1781,278," $1,502.10 ",
888087,LEAD RESTORE 1X8 3777-45,,C1778,278," $7,606.80 ",
888088,KIT STM RSTR CBL CNCT SNP LID 3550-31,,C1894,278, $900.00 ,
894098,SCR BONE CANN LAG 3.0X30MM 319-3030,,C1713,278, $459.00 ,
894100,MESH SRG PRLN 14X12IN HRN SPMXXL,,C1781,278," $2,100.00 ",
898103,SCR BONE CANN LAG 4.0X22MM 319-4022,,C1713,278, $414.60 ,
904088,TENDON SEMI-TENDONSIS 26MM D30835,,,278," $3,453.60 ",
904090,ADH SKNCLS 2 OCTYL CYNCRLT IND012,,,278, $74.10 ,
906091,SLNG PUBOVAGINAL OBTRYX 850-5001,,C1771,278," $2,921.25 ",
910105,WRE XTRNFX 250MM 1.2MM ILZ SM 102082,,C1781,278," $5,838.00 ",
910107,IMPL BRST 300ML GEL RND SMTH 350-3001BC,,C1789,278," $1,500.00 ",
910108,IMPL BRST 325ML GEL RND SMTH 350-3251BC,,C1789,278," $2,700.00 ",
910136,INTRO SHTH 9FR 35CM INTVN BRTP 401935M,,C1894,278, $47.40 ,
910141,SCR BONE 7MM 85MM 16MM SS ORTH 71127085,,C1713,278, $601.20 ,
910179,NAIL FIXATION 11MM/130 DEG 456.425S,,C1713,278," $5,377.50 ",
910187,NAIL TIBIAL CANN 10MM TI 375MM 04.004.455S,,C1713,278," $4,043.70 ",
910188,SCR BN 5MM 40MM NLEX TI 04.005.530S,,C1713,278, $551.70 ,
910189,SCR BN 5MM 34MM NLEX TI 04.005.524S,,C1713,278, $551.70 ,
910316,CMNT BONE PLC R 40GM 1 DS STRL 00111214001,,C1713,278, $331.20 ,
912087,IMP MAMMARY MOD 350CC 350-1655,,C1789,278," $1,811.40 ",
912089,IMPL BRST 290ML STY 3K RND 350-3290,,C1789,278," $2,125.20 ",
912371,SCR BONE 5MM 175MM SCHNZ SS 294.785,,C1713,278, $284.10 ,
912372,SCR BONE LOCK 4.0X46MM TI 04.005.436S,,C1713,278, $517.80 ,
912537,BONE-TENDON-BONE HEMI W/QUAD 081594031,,,278," $6,021.90 ",
916095,DEV CLSR 8FR ANGSL STS + VASC 610121,,C1760,278, $675.00 ,
918090,SCR BN 5MM 48MM NLEX TI 04.005.538S,,C1713,278, $551.70 ,
918091,NL 10MM 34.5CM TIB NLEX IM 04.004.449S,,C1713,278," $4,043.70 ",
920109,INTRO SHTH 6FR 90CM GD STRG RSC01,,C1894,278, $382.50 ,
920110,INTRO SHTH 7FR 90CM GD STRG RSC02,,C1894,278, $382.50 ,
920121,SCR BN 5MM 42MM NLEX TI 04.005.532S,,C1713,278, $551.70 ,
920122,SCR BN 5MM 46MM NLEX TI 04.005.536S,,C1713,278, $551.70 ,
920165,NL 10MM 130MM IM 130D 1040-200,,C1713,278," $4,294.50 ",
920169,ANCH SUT 2.4MM 2-0 FSTK2 FWR AR-1322-752SF,,C1713,278, $584.70 ,
920218,KIT REPAIR TIGHT ROPE AR-8921DS,,C1713,278," $1,253.40 ",
920227,PROGRAMMER PATIENT 37742,,C1787,278," $3,976.50 ",
920228,IPG RESTORE 37711,,C1767,278," $54,304.80 ",
920329,SCR BN 4MM 48MM NLEX TI HUM 04.005.438S,,C1713,278, $517.80 ,
920371,SHTH DLV ONQ TPL INTRO TNL SYS ACC08S,,C1894,278, $885.00 ,
920382,DEV VSCELAS 27GA DUOVISC 4% 8065-183150,,,278, $297.30 ,
920408,CLIP SM INTNL HRZN TI ESCP LGT 1205,,,278, $32.40 ,
922116,INTRO SHTH 6FR 2.5CM 25CM DIL RSB603,,C1894,278, $99.60 ,
922127,NL FX GRN 320MM 11MM 130D RT 456.412S,,C1713,278," $4,987.80 ",
922128,SCR BN 2.4MM 40MM LCP SS CORT 201.790,,C1713,278, $159.30 ,
922129,PLT 47MM SS 2.4MM SCR 4X3 HL 242.464,,C1713,278," $2,246.10 ",
924124,KT ASCP FX TRMIT 100MM 2MM DRL AR-4152DS,,C1713,278, $513.60 ,
924138,SCR BN 2.4MM 18MM LCP SS CORT 201.768,,C1713,278, $159.30 ,
924152,INTRO SHTH 7FR 4CM BLU HUB GW 7013-13,,C1894,278, $49.50 ,
924160,IMP PENILE 15CMX12MM 72402955,,C1813,278," $9,759.30 ",
924200,CHIPS BONE 15CC 4-10 03-0400-150,,C1713,278, $867.90 ,
924208,SCR BN 4MM 34MM NLEX TI HUM 04.005.424S,,C1713,278, $549.00 ,
928120,SCR BONE CANN LAG 4.0X34MM 319-4034,,C1713,278, $421.50 ,
928129,XPD TISS 275ML CPX2 SLTX SAL P 354-6211,,C1789,278," $4,693.80 ",
928136,IMPL BRST 350ML GEL RND SMTH 350-3501BC,,C1789,278," $2,475.00 ",
928216,ANCH SUT 5.5MM 2 CSCR2 FWR AR-1928SF-2,,C1713,278, $814.80 ,
930220,SCR BONE CANN LAG 4.0X20MM 319-4020,,C1713,278, $362.40 ,
930222,ANCH SUT 5.5MM 2 FT BCSCR AR-1927BF,,C1713,278," $1,009.50 ",
930223,STNT TRCHBR 8MM 80CM 40MM .035 FTM08040,,C1874,278," $7,230.00 ",
930224,PLT HUMERAS DISTAL 3.5X3 HOL 241.282,,C1713,278," $2,522.10 ",
930230,SCR BN 5MM 28MM NLEX TI 04.005.518S,,C1713,278, $584.70 ,
930231,NL 10MM 31.5CM TIB NLEX IM 04.004.443S,,C1713,278," $4,286.10 ",
930234,SCR BONE LOCK 2.7X24MM CO-T2324,,C1713,278, $297.30 ,
930299,GRAFT CHAMBER I/C 5MM GDS005,,C1768,278," $1,629.60 ",
930300,SCR BONE LOCK 3.5X16MM COL3160,,C1713,278, $297.30 ,
930301,SCR BN 5MM 44MM NLEX TI 04.005.534S,,C1713,278, $584.70 ,
930314,SCR BONE LOCK 3.5X12MM COL3120,,C1713,278, $264.60 ,
930322,GFT BN FIB SHFT FRZDR 80X14-18 00408,,,278," $1,546.80 ",
930323,SHAFT FIBULA 40X12-13 P00413,,,278," $1,206.00 ",
930324,BONE-TENDON-BONE WHOLE W/QUAD 30780,,,278," $6,021.90 ",
930326,BONE CRUSHED CORT CANCELL 15CC 00060,,C1713,278, $662.40 ,
930327,BONE CRUSHED CORT CANCELL 30CC 00070,,,278, $935.70 ,
930328,GFT BN CORT CNC 15ML 4-10MM P00085,,C1713,278, $572.10 ,
930338,NL FX GRN 320MM 11MM 130D LT 456.413S,,C1713,278," $4,987.80 ",
930369,NAIL TIBIAL CANN 10X390MM 04.004.458S,,C1713,278," $4,286.10 ",
934227,PLT 59MM SS 2.7MM SCR MINI 242.206,,C1713,278, $400.50 ,
934228,GFT CV 50CM 18/9MM KNTD BFUR IGK1809,,C1768,278," $1,470.00 ",
936221,ANCH SUT 3.5MM PUSHLOCK ROTR AR-1926PS,,C1713,278," $1,204.20 ",
936232,SCR BONE 3.5MM 16MM TI DIST COL-3160,,C1713,278, $264.60 ,
936239,INTRO SHTH 9FR 2.5CM 10CM DIL RSS903,,C1894,278, $33.00 ,
938321,SCR BN 2.4MM 14MM LCP SS CORT 201.764,,C1713,278, $154.50 ,
938322,SCR BN 2.4MM 6MM LCP SS DIST 212.806,,C1713,278, $340.20 ,
938475,SLNG TRNVG PERIGEE VAG PRLPS 72404088,,C1771,278," $7,067.10 ",
938480,NAIL TIBIAL CANN 11X315MM 04.004.543S,,C1713,278," $4,523.70 ",
938537,XPD TISS 250ML STY 6300 TLL HT 354-6311,,C1789,278," $3,750.00 ",
938538,NAIL FEMORAL DISTAL 12MM 450.828S,,C1713,278," $4,519.80 ",
942224,SCR BONE CANN LAG 2.4X20MM 319-2420,,C1713,278, $432.30 ,
942225,SCR BONE CANN LAG 2.4X24MM 319-2424,,C1713,278, $432.30 ,
942252,SCR BONE LOCK 2.4MM 412.822,,C1713,278, $346.50 ,
942257,PLATE LOW PROFILE 4 HOLE 16MM X 16MM 421.512,,C1713,278, $641.40 ,
946236,PLATE TIBIAL PROXIMAL 140MM/RIGHT 422.300,,C1713,278," $4,877.70 ",
948214,GFT CV 50CM 16/8MM KNTD BFUR IGK1608,,C1768,278," $1,470.00 ",
950231,STNT URET 8FR 22CM WO GW PLRS 192-151,,C2617,278, $447.30 ,
952228,SCR BONE 38MM 3MM CRNFCL TI LG 319-3038,,C1713,278, $492.30 ,
952230,SCR BONE CANN 4.0X44MM 319-4044,,C1713,278, $453.30 ,
956275,PLT 85MM SS 3.5MM SCR SM FRAG 223.561,,C1713,278, $783.00 ,
956277,SCR BONE 3.5MM 22MM LCP SS PED 212.107,,C1713,278, $306.00 ,
956284,STNT/GFT EPRSTH 14CM 23MM 14.5 PXT231414,,C1768,278," $25,221.30 ",
956285,GRAFT VAS CONTRA LAT 12X14 PXC121400,,C1768,278," $11,643.60 ",
956286,STNT/GFT EPRSTH 7CM 14.5MM PXL161407,,C1768,278," $8,161.80 ",
956487,IMPL URO APOGEE BCMPT VAG 72404089,,C1771,278," $6,712.80 ",
956491,NAIL HUMERAL 8/7X24CM 71770824,,C1713,278," $7,329.00 ",
956493,GFT BN ALMTR DBM 10ML PTTY 8600-1000,,C1713,278, $885.90 ,
956496,SCR BN 3.5MM 28MM PRLC SS CORT 71824028,,C1713,278, $56.70 ,
956497,SCR BN 3.5MM 30MM PRLC SS CORT 71824030,,C1713,278, $56.70 ,
956498,SCR BONE CORTEX 3.5X20M 71825020,,C1713,278, $325.80 ,
956499,SCR BN 3.5MM 28MM PRLC SS CORT 71825028,,C1713,278, $325.80 ,
956500,SCR BN 3.5MM 30MM PRLC SS CORT 71825030,,C1713,278, $325.80 ,
956501,SCR BN 3.5MM 38MM PRLC SS CORT 71825038,,C1713,278, $325.80 ,
956502,SCR BN 3.5MM 40MM PRLC SS CORT 71825040,,C1713,278, $325.80 ,
956561,PLT 4.5MM NARROW 10 HOLE 224.601,,C1713,278," $1,581.00 ",
956595,WSHR 7MM LCP ORTH SS 4MM CAND 219.98,,C1713,278, $75.00 ,
956607,SCR BONE 3.5MM 70MM DCP LC DCP 204.870,,C1713,278, $63.00 ,
956652,NL 2MM 44CM DPHSL MTPHSL EPIP 475.920,,C1713,278, $658.50 ,
956654,SCR BN 3.5MM 20MM LCP SS PROX 212.106,,C1713,278, $363.00 ,
956656,PLT HIP 11.5X36X130D TAN 71647336,,C1713,278," $6,663.30 ",
956657,MANIFOLD HIP DOS 2760-50-100,,,278, $619.80 ,
958221,SCR BONE CALAXO 8X30MM 7211117,,C1713,278," $1,098.00 ",
960275,SCR BN 3.5MM 50MM LCP SS PROX 212.121,,C1713,278, $306.00 ,
960295,NL FX GRN 440MM 11MM 130D RT 456.424S,,C1713,278," $5,377.50 ",
960304,IMPL BRST 270ML STY 3K RND 350-3270,,C1789,278," $2,125.20 ",
960305,SZR MAM SAL 325-270ML SMTH RND 351-3270SZ,,C1789,278, $159.30 ,
960312,IMPL BRST 230ML STY 3K RND 350-3230,,C1789,278," $1,500.00 ",
960313,IMPL BRST 250ML STY 3K RND 350-3250,,C1789,278," $1,890.00 ",
960314,SZR MAM SAL 230+45ML RND SMTH 351-3230SZ,,C1789,278, $159.30 ,
960315,TAN RT ROSE 10X42 103 71648242,,C1713,278," $7,959.00 ",
962215,GRAFT VEIN CARDIO 46-60 CV46-60,,C1768,278," $15,161.10 ",
962280,SCR BONE 3.5MM 36MM DCP LC DCP 204.836,,C1713,278, $55.20 ,
962284,SCR BONE 2.7MM 26MM DCP SS 202.826,,C1713,278, $61.20 ,
962285,SCR BN 3.5MM 14MM LCP SS PROX 212.103,,C1713,278, $328.80 ,
962286,SCR BONE 2.7MM 28MM DCP SS 202.828,,C1713,278, $67.20 ,
962287,SCR BONE 2.7MM 30MM DCP SS 202.830,,C1713,278, $60.00 ,
962288,SCR BONE CORTEX 2.7X32MM 202.832,,C1713,278, $58.05 ,
962289,SCR BONE CORTEX 2.7X34MM 202.834,,C1713,278, $66.00 ,
962290,SCR BONE 2.7MM 36MM DCP SS 202.836,,C1713,278, $60.00 ,
962291,SCR BONE CORTEX 2.7X38MM 202.838,,C1713,278, $60.00 ,
962292,SCR BONE 2.7MM 40MM DCP SS 202.840,,C1713,278, $60.00 ,
962296,SCR BONE 2.7MM 50MM DCP SS 202.850,,C1713,278, $67.20 ,
962297,SCR BONE 2.7MM 55MM DCP SS 202.855,,C1713,278, $67.20 ,
964225,ROD THREAD 150MM,,,278, $93.24 ,
964259,PLATE BOX NEURO 14X14MM 4-HOLE,,C1713,278, $550.50 ,
964277,PROS OSS 4.25MM .6MM SMRT 70142057,,,278," $1,239.90 ",
964316,STNT BIL 10MM 40MM 80CM .035IN 1010560-40,,C1876,278," $4,782.30 ",
964349,NAIL FORESIGHT 4MMX22CM 71124002,,C1713,278," $4,473.00 ",
964432,SCR BONE 2.7MM 16MM DCP SS 202.816,,C1713,278, $61.20 ,
964434,SCR BONE 2.7MM 18MM DCP SS 202.818,,C1713,278, $61.20 ,
964436,SCR BONE 2.7MM 24MM DCP SS 202.824,,C1713,278, $61.20 ,
964441,GFT BONE ALMX C CANC 5ML PTTY 860C-0500,,C1713,278," $2,898.00 ",
964496,RECORDER LOOP INSERTABLE 9526,,C1764,278," $10,473.90 ",
964546,IMPL BRST 375ML GEL RND SMTH 350-3751BC,,C1789,278," $2,952.00 ",
964548,GFT CV 50CM 22/11MM KNTD BFUR HGK2211,,C1768,278," $1,679.10 ",
966239,PLATE TIBIAL 4.5MM 240.004,,C1713,278, $67.20 ,
966241,SYRINGE DEFLUX 1 ML 241296,,,278," $5,697.00 ",
966249,SZR MAM SAL 500-600ML RND MDRT 351-3500SZ,,C1789,278, $159.30 ,
966285,SCR BN 7.3MM 80MM 16MM SS ORTH 208.880,,C1713,278, $671.70 ,
966292,SCR BN 7.3MM 90MM 16MM SS ORTH 208.890,,C1713,278, $671.70 ,
966339,PLT TIBIA PROX 3.5X6-HOLES R 241.006,,C1713,278," $3,106.80 ",
968228,SCR BN 7.3MM 70MM 16MM SS ORTH 208.870,,C1713,278, $671.70 ,
968229,SCR BN 7.3MM 105MM 16MM SS 208.905,,C1713,278, $671.70 ,
968243,SCR BONE 5MM 30MM TI HINDFOOT 04.005.520S,,C1713,278, $660.00 ,
968247,SCR BN 4MM 24MM NLEX TI HUM 04.005.414S,,C1713,278, $493.20 ,
968249,SCR BN 5MM 36MM NLEX TI 04.005.526S,,C1713,278, $551.70 ,
968253,PLT BRD 229MM SS 4.5MM SCR LG 226.622,,C1713,278," $2,097.00 ",
968284,GFT CV 50CM 20/10MM KNTD BFUR HGK2010,,C1768,278," $1,888.20 ",
968286,EXTENSION LEG TFLE-18-71 G12461,,C1768,278," $9,564.30 ",
968288,BTN FX EBTN CNT LOOP ASCP 7209216,,C1713,278, $903.30 ,
968289,SCR BONE CALAXO 6X20MM 7211109,,C1713,278," $1,098.00 ",
968343,PROS OSS 4.5MM .6MM SMRT DLCRZ 70142058,,,278," $1,062.90 ",
970369,NAIL TIBIAL CANN 10X285MM 04.004.437S,,C1713,278," $4,523.70 ",
970417,MESH SRG VCL 12X12IN FLT KNTD VKML,,C1781,278," $2,433.00 ",
972361,VALVE MITRAL 21MM BICOR B10SP-21,,,278," $24,087.60 ",
972362,PLUG BGS TRUFIT RED 7MM 600-001-03,,,278," $1,771.20 ",
972365,PLT NAR 224MM SS 4.5MM SCR LG 224.621,,C1713,278," $1,831.50 ",
972368,SCR BONE 2.7X30MM TRIM AR-4161B,,C1713,278, $559.80 ,
972374,TANDEM RT ROSE 10X36X130D 71648236,,C1713,278," $6,663.30 ",
974360,PLT L 2X2 HOLE LT 01-7070,,C1713,278, $439.50 ,
974361,SCR TI 4MM 1.5MM MDFC SLFDRL 91-6104,,C1713,278, $184.20 ,
974392,STNT BIL 7FR 6FR 30MM 75CM BLN 38046-73075,,C1876,278," $4,941.60 ",
976365,KIT TOE SWANSON W/SIZERS 426KSML,,,278," $5,670.00 ",
976386,STNT BIL 8MM 6FR 27MM 75CM BLN 38046-83075,,C1876,278," $2,985.00 ",
976394,PLT 65MM SS 3.5MM SCR 3 HL LAT 241.273,,C1713,278," $3,110.40 ",
976395,PLT 83MM SS 3.5MM SCR 5 HL LCP 241.285,,C1713,278," $3,011.10 ",
976396,SCR BONE LOCK 2.7X32MM 202.232,,C1713,278, $340.20 ,
976397,SCR BN 2.4MM 12MM LCP SS DIST 212.812,,C1713,278, $368.70 ,
976399,IMPLANT TOTAL KNEE VENDOR STRYKER,,C1776,278," $17,027.40 ",
976438,SCR BONE 5MM 44MM LCP SS PROX 212.216,,C1713,278, $438.00 ,
976439,NAIL KNEE GOLD 10X28 71633228,,C1713,278," $4,176.90 ",
976467,IMPL BRST 225ML GEL SMTH RND 350-2251BC,,C1789,278," $2,700.00 ",
976472,JOINT FINGER DISTAL 30D PIP-200-30D-WW,,,278," $3,985.20 ",
976475,STNT BIL 7MM 6FR 37MM 135CM 38047-74013,,C1876,278," $2,985.00 ",
976476,SKIN CADAVER SQCM 5100-1,,,278, $6.30 ,
976477,GFT SFT TIS 20-80+ CM 3-6MM V010,,C1768,278," $23,627.10 ",
976478,NAIL FIX CANN10X130X340 456.354S,,C1713,278," $5,377.50 ",
978385,SCR BONE CANN 7.0X110X32MM 71108110,,C1713,278, $623.40 ,
980357,KIT TISS CLSR 2 APL TIP SRG 934071,,C2615,278," $1,441.80 ",
980358,KT TISS CLSR LQ PWDR CMPNT APL 934072,,C2615,278," $2,613.00 ",
980382,IMPLANT TOTAL SPINE VENDOR BIOMET,,,278," $22,050.00 ",
980418,INTERTAN 10MMX38CMX130D RT 71675270,,C1713,278," $6,730.20 ",
980419,KIT SCR 95MM 4.5MM INTERTAN 71677095,,C1713,278," $2,302.80 ",
980467,GFT SFT TIS TTPLST SCLR PRC 68333,,,278, $903.30 ,
980481,SCREW BONE CANN 7.0X100MMX16MM 71127100,,C1713,278, $736.80 ,
980484,SCR BN 6.4MM 105MM TRGN TI 71642305,,C1713,278, $699.00 ,
980486,WAX BN 2.5GM HMST AGNT ALK OXD BW-012,,C1713,278, $205.50 ,
980493,GRAFT CORTA 14X10 PXC141000,,C1768,278," $11,643.60 ",
982385,STNT BIL 6MM 6FR 57MM 75CM BLN 38046-66075,,C1876,278," $2,985.00 ",
984357,SIZER IMP MAMMARY 620CC SZ468620,,C1789,278, $159.30 ,
984359,SCR BONE LOCK 5.0X54MM 458.954,,C1713,278, $538.20 ,
984392,STNT BIL 7MM 6FR 37MM 75CM BLN 38046-74075,,C1876,278," $2,985.00 ",
984395,STENT POLARIS LOOP 6X24 155-232,,C2617,278, $555.90 ,
984396,STENT POLARIS LOOP 6X25 155-233,,C2617,278, $555.90 ,
984397,STENT POLARIS LOOP 6X26 155-242,,C2617,278, $494.70 ,
984399,CMNT BONE KPH HVR CANC RADOPQ C01A,,C1713,278, $425.40 ,
984431,NL 9MM 22CM HUM NLEX IM CAND 04.001.424S,,C1713,278," $5,643.00 ",
984444,STNT EPRSTH 26MM 14.5MM 16CM PXT261416,,C1768,278," $25,221.30 ",
984445,GRAFT VAS BIF 20X11.5 PXL201200,,C1768,278," $11,643.60 ",
984446,GRAFT VAS BIF 26X0300 PXA260300,,C1768,278," $8,161.80 ",
984447,SCR BONE 2.7MM 24MM LCP SS SM 202.224,,C1713,278, $340.20 ,
984448,SCR BONE 2.7MM 28MM LCP SS SM 202.228,,C1713,278, $340.20 ,
984449,SCR BONE STAR 2.7X50MM 202.250,,C1713,278, $340.20 ,
984455,SCR BONE 5MM 35MM T2 TI FT 1896-5035S,,C1713,278, $602.40 ,
984457,SCR BONE 5MM 55MM T2 TI ALY FT 1896-5055S,,C1713,278, $602.40 ,
984458,SCR BONE 5MM 50MM T2 TI ALY FT 1896-5050S,,C1713,278, $602.40 ,
986399,GFT BN ALMX C CANC 10ML SM CHP 860C-1000,,C1713,278," $4,485.00 ",
986406,PLT L DISTAL RADIUS 2.4X90D 242.500,,C1713,278," $1,178.10 ",
986423,IMPL BRST 420ML STY 3K RND 350-3420,,C1789,278," $1,890.00 ",
986438,KIT LEAD 1X8 RESTORE 3777-60,,C1778,278," $8,466.30 ",
986439,KIT PLUG/CLOSED BOOT 3550-29,,C1883,278, $531.30 ,
986440,PATCH DUAL MESH + 10X15 1DLMCP03,,C1781,278," $1,703.70 ",
988409,STENT EXPRESS LD 9X30X75 38046-92075,,C1876,278," $4,587.30 ",
988419,KIT SCR 105MM 4.5MM INTERTAN 71677105,,C1713,278," $2,302.80 ",
988421,NL 10MM 36CM TIB NLEX IM CAND 04.004.452S,,C1713,278," $4,523.70 ",
988422,PROS OSS 4.75MM .6MM SMRT 70142059,,,278," $1,239.90 ",
988423,IMP VOCOM 7MM 14-3008,,,278," $1,048.50 ",
988424,MESH HRN RT VNTRL PLSTR 16X12 TECT-1612AFR,,C1781,278, $113.40 ,
992368,STNT BIL 6MM 6FR 30MM 75CM BLN 38046-63075,,C1876,278," $3,524.40 ",
992375,NL 10MM 40CM RT TROCH INTERTAN 71675272,,C1713,278," $6,730.20 ",
992376,KIT SCR 100MM 4.5MM INTERTAN 71677100,,C1713,278," $2,302.80 ",
992395,GRAFT CONTRA CASCADE FOUR TUBE 910048,,,278," $1,594.20 ",
992425,ADH SKNCLS BSA GLUT BIOGL BG3510-5-US,,,278," $2,283.90 ",
992427,SCR BONE CORTEX 4.5X44MM 214.044,,C1713,278, $39.00 ,
992429,PLT PERIARTICULAR LF 10-HOLE 02.001.300,,C1713,278," $4,782.30 ",
992430,PLT 47MM SS 2.4MM SCR 4X3 HL 242.467,,C1713,278," $2,181.60 ",
994372,INTRO SHTH 7FR HMSTS PLWY 808700,,C1894,278, $120.00 ,
994373,PLT 110MM SS 3.5MM SCR 7 HL 241.287,,C1713,278," $3,315.60 ",
994398,GFT BN AC CNXS DBM 5ML PTTY 02-3000-050,,C1713,278," $2,475.00 ",
994399,GFT BN CANC 30ML CHP 4-10MM 03-0400-300,,C1713,278," $1,434.60 ",
994629,VALVE HEART MITRAL MOSAIC 27MM 310C-27,,,278," $23,025.30 ",
994631,NL 10MM 18CM INTST INTERTAN IM 71675207,,C1713,278," $4,095.00 ",
994633,NL 10MM 34CM LT TROCH INTERTAN 71675265,,C1713,278," $6,730.20 ",
994637,NL 10MM 36CM RT TROCH INTERTAN 71675268,,C1713,278," $6,730.20 ",
996379,PLT TIBIA 9-HOLES 220MM/RT 422.304,,C1713,278," $4,877.70 ",
998393,GFT BONE RT WHL FEM CNDYL 33547001,,,278," $60,557.10 ",
1000375,RING ANNUPLASTY ETOGIX 28MM 4100-M28,,,278," $10,829.40 ",
1000399,VALVE HEART MITRAL 26MM 4200-M26,,,278," $11,268.00 ",
1000419,PUTTY BONE DBM NEXUS 10CC 162110100,,C1713,278," $3,660.30 ",
1000480,KIT NRSTM TI LD ANCH INS SEP 3550-39,,C1883,278, $506.10 ,
1000481,KIT EXTENSION LEAD 37082-60,,C1883,278," $5,364.00 ",
1000521,CNCT SHNT ACFL CSF RT ANG CATH 821504,,,278, $195.30 ,
1013781,Stent Introducer,,C1894,278, $216.90 ,
1013796,Rapid EXCH BIL Stent Set,,C2625,278, $503.40 ,
1013801,Plastic Stent 35,,C1876,278, $225.90 ,
1013802,Microvasive Wall - Enteral 20x60,,C1876,278," $5,216.70 ",
1013803,Microvasive Wall - Enteral 20x90,,C1876,278," $7,975.20 ",
1013804,Microvasive Wall - Enteral 22x60,,C1876,278," $5,216.70 ",
1013805,Microvasive Wall - Enteral 22x90,,C1876,278," $5,063.40 ",
1013806,Microvasiv Ultraflx ESOPH COVD,,C1874,278," $6,320.10 ",
1013807,ESOPH Polyflex 18x23x12CM,,C1874,278," $5,664.30 ",
1013808,Wall Stent - BIL Unistep 8 x 60,,C1876,278," $4,870.50 ",
1013809,Wall Stent BIL Unistep 8 x 80,,C1876,278," $6,819.90 ",
1013810,Wall Stent BIL Unistep 10 x 42,,C1876,278," $4,870.50 ",
1013811,Wall Stent BIL Unistep 10 x 80,,C1876,278," $6,819.90 ",
1013812,Wall Stent BIL Covered All Size,,C1874,278," $6,343.20 ",
1013814,Wall Stent BIL Unistep 10x68,,C1876,278," $4,870.50 ",
1013821,Flexima Biliary Stent Set,,C2625,278, $403.20 ,
1019304,PLT 100MM MDFC 20 HL ADOPTION 447.10,,C1713,278," $1,052.40 ",
1022685,NL 10MM 40CM LT TROCH INTERTAN 71675271,,C1713,278," $6,409.80 ",
1022686,SCR BN 4.5MM 20MM PRLC SS CORT 71827020,,C1713,278, $415.20 ,
1022687,SCR BONE CORT 4.5X26MM 71827026,,C1713,278, $415.20 ,
1022688,SCR BONE CORT 4.5X34MM 71827034,,C1713,278, $415.20 ,
1022689,SCR BN 4.5MM 36MM PRLC SS CORT 71827036,,C1713,278, $415.20 ,
1022690,SCR BN 4.5MM 38MM PRLC SS CORT 71827038,,C1713,278, $415.20 ,
1022691,SCR BN 4.5MM 40MM PRLC SS CORT 71827040,,C1713,278, $415.20 ,
1023762,Wall Stent Bil Unistep 10 X 60,,C1876,278," $4,870.50 ",
1024072,SCR BN 4MM 42MM NLEX TI HUM 04.005.432S,,C1713,278, $593.70 ,
1031207,IMPL URO INTXN LP BCMPT RECON 72404064,,C1781,278," $2,732.70 ",
