ACTIVITY TYPE,CDM_DESC, UNIT_AMT ,BILL_ITEM_ID
Supplies,DRAPE U-DRAPE 60x84 ///4585///,$16.00 ,3212950
Supplies,DRAPE UNDER BUTTOCKS STERILE WITH FLUID POUCH ///1,$55.00 ,5065945
Supplies,DRAPE UNIVERSAL (C-ARM) ///17067///,$38.00 ,3212380
Supplies,DRAPE VAGINAL BIB 1072 (W/POUCH) ///17068///,$27.00 ,3212383
Supplies,"DRAPE, PELVIC 820-106 ///55092///",$235.00 ,3213726
Supplies,DRAPE. LITHOTOMY W/FLUID CONTROL POUCH ///55179///,$65.00 ,3213351
Supplies,DRESSING ADAPTIC 3 X 3 ///12122///,$2.00 ,3212347
Supplies,DRESSING ADAPTIC 3X8 ///3001565///,$3.00 ,5034463
Supplies,DRESSING ADAPTIC 5 X 9 ///12228///,$6.00 ,3212480
Supplies,DRESSING AQUACEL AG 3.5X12 (9X35CM) ///15810///,$122.00 ,5195618
Supplies,DRESSING AQUACEL AG 3.5X6 (9X25CM) ///15804///,$98.00 ,5181915
Supplies,DRESSING AQUACEL FOAM 4X12 ///16066///,$28.00 ,5268192
Supplies,DRESSING COMBINE (SURGIPAD) 8X7.5 ///12115///,$1.00 ,3212344
Supplies,DRESSING OSSUR RIDIG SMALL ///14730///,$576.00 ,4899169
Supplies,DRESSING POLYSKIN 4X4 ///3001566///,$5.00 ,5034464
Supplies,"DRESSING RTD WOUND CARE 4X4X1/4"" ///15147///",$35.00 ,5298675
Supplies,DRESSING STERI-STRIP 1/2 X 4 (WAS #R1547) ///12140,$5.00 ,3212540
Supplies,DRESSING STERI-STRIP 1/4 X 4 ///12145///,$5.00 ,3212547
Supplies,DRESSING TEGADERM 4X4-3/4 ///56577///,$5.00 ,3214921
Supplies,DRESSING TEGADERM 6X8 W/FRAME ///12612///,$8.00 ,3212184
Supplies,DRESSING TEGADERM LARGE 3-1/2X10 W/PAD ///3000022/,$8.00 ,5033630
Supplies,DRESSING XEROFORM 1X8 ///3001427///,$2.00 ,5034402
Supplies,DRESSING XEROFORM 5 X 9 ///12180///,$3.00 ,3212619
Supplies,DRILL 1.6 X 115MM X 35MM ///192163///,$638.00 ,5264395
Supplies,DRILL AO 3.5 X 230MM ///180635///,$435.00 ,4983399
Supplies,DRILL BIT 0.9X46 60-09504 ///83388///,$344.00 ,3217232
Supplies,DRILL BIT 1.0X50  60-10506 ///83390///,$344.00 ,3217235
Supplies,DRILL BIT 1.1  310.11 ///86948///,$374.00 ,3227430
Supplies,DRILL BIT 1.4X70 60-14008 ///83398///,$390.00 ,3217237
Supplies,DRILL BIT 1.5MM 85MM QC ///11834///,$253.00 ,4202376
Supplies,DRILL BIT 1.5X107.5MM ///83404///,$478.00 ,3711371
Supplies,DRILL BIT 1.6X35  60-16035 ///86857///,$421.00 ,3227374
Supplies,DRILL BIT 1.6X58MM ///83372///,$384.00 ,3711370
Supplies,DRILL BIT 1.6X5MM 60-16005 ///86669///,$344.00 ,3226650
Supplies,DRILL BIT 1.6X7MM 60-16007 ///86670///,$364.00 ,3226817
Supplies,DRILL BIT 1.7 MM ///141340///,$266.00 ,4898963
Supplies,DRILL BIT 1.8X110MM ///82823///,$486.00 ,3223156
Supplies,DRILL BIT 2.0 ///800318///,$401.00 ,4118421
Supplies,DRILL BIT 2.0MM ///131012///,$351.00 ,4866462
Supplies,DRILL BIT 2.2MM ///115524///,$258.00 ,5065646
Supplies,DRILL BIT 2.5 ///15010///,$317.00 ,5033493
Supplies,DRILL BIT 2.5X180MM ///13373///,$286.00 ,4386377
Supplies,DRILL BIT 2.5X95MM ///148595///,$398.00 ,5049418
Supplies,DRILL BIT 2.8MM ///66089///,$256.00 ,3224366
Supplies,DRILL BIT 3.0MM ///155988///,$257.00 ,5326408
Supplies,DRILL BIT 3.7 TIBIAL HUMERAL ///81406///,$436.00 ,3224895
Supplies,DRILL BIT 4.0MM ///101697///,$511.00 ,5284603
Supplies,DRILL BIT 4.2 MM NONSTERILE ///140101///,$580.00 ,4786371
Supplies,DRILL BIT 4.5 03.010.089 ///81808///,"$1,052.00 ",3217247
Supplies,DRILL BIT 4.8X240MM ///85623///,$517.00 ,3226448
Supplies,DRILL BIT 60-13505 ///85579///,$390.00 ,3226933
Supplies,DRILL BIT AEQUALIS REVERSED II 3X220MM ///14283///,$358.00 ,4868446
Supplies,DRILL BIT AO 3.5X130MM STERILE ///182468///,$349.00 ,5322935
Supplies,DRILL BIT CALIBRATED 2.5 MM ///14694///,$249.00 ,4898259
Supplies,DRILL BIT CALIBRATED QC 2.8X250/95MM ///131132///,$396.00 ,4947647
Supplies,DRILL BIT CANNULATED 2.0 ///86276///,"$1,195.00 ",3226330
Supplies,DRILL BIT CANNULATED 2.0MM ///15669///,$444.00 ,5109822
Supplies,DRILL BIT CANNULATED 2.7MM ///172449///,$598.00 ,5320943
Supplies,DRILL BIT CANNULATED 3.0MM ///133980///,$375.00 ,5330346
Supplies,DRILL BIT CANNULATED 3.2MM ///131065///,"$1,212.00 ",4770372
Supplies,DRILL BIT CANNULATED 4.0MM ///147980///,$505.00 ,5313528
Supplies,DRILL BIT CANNULATED QU 3.2X170MM ///156013///,"$1,064.00 ",5206122
Supplies,DRILL BIT G7 POLY LINER REMOVER ///15975///,$570.00 ,5248703
Supplies,DRILL BIT GRADUATED 2.5 ///13937///,$303.00 ,4782451
Supplies,DRILL BIT JACOBS CHUCK 3.5X95MM ///148059///,$398.00 ,4927429
Supplies,DRILL BIT KIT EQUINOXE MODULAR 2.0MM 3.2MM ///1595,$782.00 ,5246671
Supplies,DRILL BIT MINI QC 1.8X80MM ///137861///,$263.00 ,5341644
Supplies,DRILL BIT QC 1.0X61MM ///131312///,$292.00 ,5268173
Supplies,DRILL BIT QC 3.2X145 ///80569///,$191.00 ,3215297
Supplies,DRILL BIT QC PERCUTANEOUS  3.2X300MM ///14962///,$538.00 ,4931390
Supplies,DRILL BIT QUICK CONNECT 2.5 ///80581///,$206.00 ,3215657
Supplies,DRILL BIT RINGLOC QUICK CONNECT 3.2X20MM ///131323,$392.00 ,5328798
Supplies,DRILL BIT STD ACUTRAK LONG ///515220///,$721.00 ,4068373
Supplies,DRILL BIT STRYKER J LATCH 1.1X65MM ///112241///,$292.00 ,5274460
Supplies,DRILL BIT THREE FLUTED QC NEED POINT 3.2X145MM ///,$582.00 ,3217244
Supplies,DRILL BIT TRIM IT 3.5 ///14159///,$274.00 ,4846384
Supplies,"DRILL BIT, 2.8 CALIBRATED 324.214 ///85517///",$568.00 ,3217463
Supplies,"DRILL BIT, 4.3 (ONE TIME APPROVAL 3/26/09)   41010",$447.00 ,3214887
Supplies,"DRILL BIT, 4.3 180MM  310.431 ///82139///",$399.00 ,3216815
Supplies,"DRILL BIT, LEGEND 7.6X30 CARBIDE MC30 ( REPLACES M",$526.00 ,3212542
Supplies,"DRILL BIT, STARTER 360.05 ///81809///","$1,231.00 ",3226815
Supplies,DRILL CANNULATED FOR AC REPAIR ///13982///,$713.00 ,4792417
Supplies,DRILL KIT FOR CONTINOUS COMPRESSION IMPLANT ///163,$827.00 ,5330010
Supplies,DRILL PIN ACL TIGHTROPE CLOSED EYELET 4MM ///14165,$393.00 ,4848385
Supplies,DRILL QA ANTI ROTATING PEG 15/64 ///16459///,$897.00 ,5340444
Supplies,DRILL TIP GUIDE WIRE 1.6X200MM ///121130///,$157.00 ,4947645
Supplies,DRILL TIP GUIDE WIRE 2.5 ///14961///,$260.00 ,4931389
Supplies,DRILL WIDENING 3MM ///15972///,$490.00 ,5248706
Supplies,"DRILL, 2.0 323.062 ///82288///",$815.00 ,3224843
Supplies,"DRILL, 2.7 315.28S ///82319///",$505.00 ,3216544
Supplies,"DRILL, 2.8MM 310.288 ///82784///",$413.00 ,3217017
Supplies,"DRILL, 3.2 310.31S ///82770///",$380.00 ,3225558
Supplies,"DRILL, 3.5MMM 110MM LENGTH  310.35 ///82578///",$362.00 ,3216268
Supplies,"DRILL, 4.2 CALIBRATED  03.010.061S ///85347///",$773.00 ,3226645
Supplies,"DRILL, 4.5  310.44 ///82476///",$302.00 ,3216250
Supplies,"DRILL, QC 1.5 4806-085-15 ///83002///",$204.00 ,3217722
Supplies,DRIVE SHAFT SEAL STERILE ///16119///,$97.00 ,5282049
Supplies,DROPPER SURGICAL MEDICINE ****50/PK*** 31-415 ///5,$13.00 ,3213190
Supplies,DRY SUCTION DRAIN FOR CVOR ONLY #3650-100 RED STRP,$188.00 ,3213410
Supplies,DRYSEAL SHEATH  12FR ///56831///,$686.00 ,3214235
Supplies,DRYSEAL SHEATH 18F ///53100///,$457.00 ,3214076
Supplies,DUAL LUMEN POWERPORT W/9.6FR CHRONOFLEX CATHETER 1,"$1,483.00 ",3214886
Supplies,DUETTE MULTI-BAND MUCOSECTOMY DT-6-5F ///13818///,$147.00 ,4718432
Supplies,DUOVISC 8065-183150 ///56919///,$333.00 ,3214966
Supplies,DUPLOCATH 35 MIS APPLICATOR 92120 ///58327///,$210.00 ,3302976
Supplies,DURA HOOK (ENT) 382800 ///56016///,$10.00 ,3213693
Supplies,DURAPREP 6ML (WAS PREVAIL 40ML) ///77533///,$13.00 ,3214548
Supplies,DURASEAL 5MM ///77510///,"$1,862.00 ",3214344
Supplies,E.C. DRILL BIT ///2239///,$82.00 ,3223600
Supplies,EAR BLADES (ANGLED) 377200 ///2454///,$78.00 ,3211542
Supplies,EAR WRAP 41400  6/PK ///11077///,$58.00 ,3211965
Supplies,EBI DISPOSABLE EXTERNAL FIXATOR 04250 ///80471///,"$3,537.00 ",3215370
Supplies,EBI INTERGRO DBM PUTTY 1CC SYRINGE ///80724///,$632.00 ,3216164
Supplies,EBI INTERGRO PLUS DBM PUTTY 10CC ///81470///,"$2,693.00 ",3216846
Supplies,EBI INTERGRO PLUS DBM PUTTY 2CC ///81468///,"$1,336.00 ",3216660
Supplies,EBI INTERGRO PLUS DBM PUTTY 5CC ///81469///,"$2,023.00 ",3216843
Supplies,ECCENTRIC EPOPHYSIS MOD DELTA XTEND SZ 2 LT ///130,"$8,953.00 ",4832390
Supplies,ECHO TIP ENTRY NEEDLE 7 CM 18 GAUGE ///13341///,$22.00 ,4356368
Supplies,EHTICON CONTOUR CURVED STAPLER RELOAD BLUE CR40B /,$700.00 ,3214912
Supplies,EKOSONIC MACH4 135CMx12CM ENDOVASCULAR DEVICE ///1,"$6,040.00 ",4842390
Supplies,ELECTO LUBE ///11197///,$112.00 ,3353424
Supplies,ELECTRODE 4.0 ///3000281///,$417.00 ,5033664
Supplies,ELECTRODE EXTENDED BLADE  (SUB #E1450-6) ///19618/,$24.00 ,3212668
Supplies,"ELECTRODE, CUTTING LOOP 24FR ///53094///",$284.00 ,3213871
Supplies,"ELECTRODE, CUTTING LOOP 28F MLE-28-015 ///53092///",$284.00 ,3213868
Supplies,"ELECTRODE, RETURN MONITOR DISPERSIVE (CS=50EA)///2",$9.00 ,3211354
Supplies,ELECTROSURGICAL PROBE (P.M. LASER) ///88086///,$188.00 ,3217539
Supplies,ELITE 4.0MM ROUND BUR ///582134///,$450.00 ,3890376
Supplies,EMBOLECTOMY CATHETER #3 (OLD # CV1040) ///55009///,$232.00 ,3213164
Supplies,EMBOLECTOMY CATHETER #4(OLD # CV1042) ///55010///,$231.00 ,3213167
Supplies,EMBOLECTOMY CATHETER #5 (OLD #CV1046) ///55011///,$143.00 ,3213332
Supplies,END CAP  04.001.000S ///81813///,$589.00 ,3217449
Supplies,END CAP 0MM ///81932///,$680.00 ,3216375
Supplies,END CAP TI FOR TIBIAL NAIL-EX T40 15MM STERILE ///,$662.00 ,4896882
Supplies,END CAP TI T40 STARDRIVE 0MM ///14222///,$655.00 ,4858510
Supplies,ENDERS RODS  FEMORAL  4.5/38 ///1789///,$752.00 ,3211527
Supplies,ENDO CLIP II 10MM MED/LG ///2791///,$828.00 ,4840471
Supplies,ENDO RING ADULT ///15935///,$52.00 ,5246339
Supplies,ENDO STITCH DEVICE  10MM  173016 ///53416///,$740.00 ,3213771
Supplies,ENDO STITCH W/POLYSORB SZ 0 48 UNDYED ES-9 170056,$205.00 ,3213768
Supplies,ENDOBAG 25030 ///1884///,$227.00 ,3211712
Supplies,ENDOBAG LAPAROSCOPIC 5MM ///16082///,$142.00 ,5272267
Supplies,ENDOCATCH - POUCH ///3000625///,$262.00 ,5033924
Supplies,ENDOLOOP ABSORBABLE ///4226///,$67.00 ,3212448
Supplies,ENDOMETRIAL ABLATION DISP HANDPIECE ///16209///,"$1,910.00 ",5312927
Supplies,ENDOPATH ENDOKNOT NONABSORBABLE ///2815///,$82.00 ,3212901
Supplies,ENDOPATH ETS45 3.5 RELOAD 6R45B ///56492///,$446.00 ,3214589
Supplies,ENDOPATH PROBE PLUS II(EPHO1) ///52964///,$256.00 ,3213923
Supplies,"ENDOPATH RELOAD, 45MM GRN 12/BX TR45G ///56552///",$380.00 ,3214367
Supplies,ENDOPATH RIGHT ANGLE PROBE EPS03 (H00K) ///52966//,$155.00 ,3213615
Supplies,ENDOPATH SPATULA PROBE EPS02 ///52965///,$158.00 ,3213926
Supplies,ENDOVASCULAR DILATOR SET JCDS-2024-EDS-HC ///56476,$438.00 ,3215269
Supplies,ENDOWRIST 8 MM SUCTION IRRIGATOR  SINGLE USE ///16,$610.00 ,5340320
Supplies,ENSNARE 7F 100CM CATHETER ///56486///,"$1,012.00 ",3214579
Supplies,ENT BASIC KIT ///10918///,$160.00 ,3212631
Supplies,EQUINOXE 1.5 SHORT KIT ///15881///,"$2,000.00 ",5239530
Supplies,EQUINOXE CAGE BETA GLENOID MEDIUM ///131314///,"$3,633.00 ",5313602
Supplies,EQUINOXE GLENOID PEGGED BETA LARGE ///131424///,"$2,621.00 ",5313392
Supplies,EQUINOXE HEAD HUMERAL SHORT 44X17MM ///131144///,"$2,746.00 ",5313390
Supplies,EQUINOXE HUMERAL LINER CONTRAINED 38MM ///183231//,"$1,819.00 ",5334241
Supplies,EQUINOXE HUMERAL STEM PLATFORM FRACTURE 12.5MM RT,"$5,060.00 ",5334240
Supplies,EQUINOXE SCREW COMPRESSION LOCKING CAP KIT 4.5X22M,$389.00 ,5256892
Supplies,EQUINOXE STEM HUMERAL PRESS FIT 13MM ///135151///,"$3,698.00 ",5313394
Supplies,ERASER TIP FLAT HEAD  22-1250 (WET FIELD) ///56287,$58.00 ,3218570
Supplies,ESMARK 6 ///39780///,$38.00 ,3213064
Supplies,ESOPHYX  Z+ ///16220///,"$5,856.00 ",5314393
Supplies,ESSENTIO DR L101 ///15108///,"$6,320.00 ",5240495
Supplies,ESSENTIO MRI DR L111 ///15620///,"$7,181.00 ",5345188
Supplies,ETHIBOND 0 EXTRA CT-1 ///4008///,$77.00 ,3212080
Supplies,ETHIBOND 2 OS-4 X519H ///3000320///,$13.00 ,5033702
Supplies,ETHIBOND 2-0 MITRAL REPAIR ///82197///,$168.00 ,3216216
Supplies,ETHIBOND EXCEL 2-0 30 TAPER ///14812///,$248.00 ,4913739
Supplies,ETHICON ARTICULATING LINEAR ENDO CUTTER ATS45 ///5,$818.00 ,3213983
Supplies,ETHICON CONTOUR CURVED CUTTER RELOAD GREEN CR40G /,$615.00 ,3214915
Supplies,ETHICON CONTOUR CURVED CUTTER STAPLER BLUE CS40B /,"$1,201.00 ",3214733
Supplies,ETHICON CONTOUR CURVED CUTTER STAPLER GREEN CS40G,"$1,111.00 ",3214736
Supplies,ETHICON DISPOSABLE HASSON 512B ///2158///,$316.00 ,3212252
Supplies,ETHICON ENDOPATH LINER STAPLER 100MM  TLC10 ///565,$817.00 ,3214574
Supplies,ETHICON ENDOPATH RELOAD 100MM  TCR10 ///56563///,$538.00 ,3214768
Supplies,ETHICON ENDOPATH RELOAD 45MM 12/BX TR45W ///56369/,$446.00 ,3213986
Supplies,ETHICON ENDOPOUCH RETRIEVER POUCH ///56401///,$431.00 ,3213574
Supplies,ETHICON ERCA LARGE ER420 ///56566///,$401.00 ,3214777
Supplies,ETHICON EXTENDED PROLENE MESH PHSE ///56374///,$787.00 ,3214183
Supplies,ETHICON LIGACLIP SMALL MCS20 ///56346///,$187.00 ,3213898
Supplies,ETHICON OPEN CLIP APPLIER MEDIUM MCM20 ///57208///,$266.00 ,3214451
Supplies,ETHICON PROLENE HERNIA SYSTEM LARGE PHSL ///56375/,$883.00 ,3214187
Supplies,ETHILON 10-0 (OPHTALMIC) ///4091///,$129.00 ,3212723
Supplies,E-TRAP ///14434///,$29.00 ,4888787
Supplies,EVACUATOR 100CC SILICONE BULB (RESERVOIR JACKSON P,$70.00 ,3212662
Supplies,EXTENSION DUAL CUFF STERILE ///161812///,$27.00 ,5326491
Supplies,EXTERNAL NEUROSTIMULATOR ///15661///,$920.00 ,5103714
Supplies,EYE BLADE 5910 ///2455///,$75.00 ,3211545
Supplies,FALOPE RING BAND FRB-30 ///51007///,$234.00 ,3213518
Supplies,FAST FIX 360 CURVED DELIVERY SYSTEM ///14169///,"$1,131.00 ",4850374
Supplies,FASTENER OPTIFIX 30 ///15213///,"$1,149.00 ",4995438
Supplies,"FEEDING TUBE, KANGAROO 14FR 36 NON-WEIGHTED///1355",$30.00 ,3212508
Supplies,FEM AO CANNULA 20F ///122630///,$615.00 ,5329691
Supplies,FEM AO CANNULA 22F OPTI22 ///11713///,$615.00 ,5329505
Supplies,"FEM IM NAIL, RIGHT, 2257-340-00 ///80971///","$2,341.00 ",3216371
Supplies,FEMORAL AUGMENT POSTERIOR PFC SIGMA 4MM SZ 5 ///19,"$2,234.00 ",5260389
Supplies,FEMORAL CANAL BRUSH 210-4 ///82877///,$64.00 ,3217217
Supplies,"FEMORAL CANAL PRESSURIZER W/O HUB, MED (BLUE) 206-",$76.00 ,3217715
Supplies,FEMORAL COMP CEMENTED CR SZ 4 ///15072///,"$5,193.00 ",4953397
Supplies,FEMORAL COMP COLUMBUS AS CR F2R ///164991///,"$3,460.00 ",5346576
Supplies,FEMORAL COMPONENT TC3 SZ 5 LT ///196844///,"$10,672.00 ",5260387
Supplies,FEMORAL COMPONENT TS #3 RT ///300190///,"$9,845.00 ",5034995
Supplies,FEMORAL CR VANGUARD 65MM RT ///183048///,"$8,872.00 ",4915434
Supplies,FEMORAL CRUCIATE RETAINING SIGMA POROCOAT SZ 4 LT,"$7,524.00 ",5331343
Supplies,FEMORAL D L LCCK   5994-014-91 ///81605///,"$12,075.00 ",3217420
Supplies,FEMORAL DISTAL AUGMENT RIGHT SZ 3 10MM ///300183//,"$1,776.00 ",5034997
Supplies,FEMORAL E R GSF ///81846///,"$10,672.00 ",3224809
Supplies,FEMORAL HEAD LFIT C-TAPER  SZ 32MM ///123663///,"$1,342.00 ",5331842
Supplies,FEMORAL HEAD METAL MSPEC 36MM ///13769///,"$2,168.00 ",4646382
Supplies,FEMORAL KNEE MOLD 60MM ///432160///,"$2,921.00 ",5019429
Supplies,FEMORAL NEXGEN CR FLEX SZ F LT ///159501///,"$7,345.00 ",4897166
Supplies,FEMORAL PRECOAT NEXGEN LPS FLEX SIZE F LT ///16515,"$7,277.00 ",4896727
Supplies,FEMORAL STEM 12/14 TAPER SZ 4 ///16240///,"$9,070.00 ",5319022
Supplies,FEMORAL TROCHLEA 8.5X5.0MM ///16360///,"$6,920.00 ",5331342
Supplies,FEMORAL UNICONDYLAR SIGMA CEMENTED SZ 3 ///16280//,"$4,170.00 ",5322797
Supplies,"FEMORAL, E R GENDER FLEX LPS 5764-015-52 ///81886/","$10,021.00 ",3216899
Supplies,"FEMORAL, FLEX F CR RT 5956-016-02 ///81753///","$8,898.00 ",3216767
Supplies,"FEMORAL, PROGRESSIVE POR 10X130RT 166316 ///82033/","$5,575.00 ",3216714
Supplies,"FEMORAL, VAN PS OPEN INTL RT 62.5 183106 ///82120/","$3,855.00 ",3216523
Supplies,"FEMORAL, VANGUARD CR ILOK RT 65 183008 ///81983///","$3,937.00 ",3216911
Supplies,FIBER ACCUSTAT 125 MICRON CORE FIBER 14CM HANDPIEC,"$1,608.00 ",5203797
Supplies,FIBER LINK  AR-7235 ///85703///,$212.00 ,3218209
Supplies,FIBER LOOP 4.0 ///129227///,$217.00 ,5206121
Supplies,FIBEROPTIC CANALICULUS INTUBATION SET 1887570 ///5,$492.00 ,3218693
Supplies,FIBERTAPE 2MM 36 BLUE ///15047///,$318.00 ,4947609
Supplies,FIBERTAPE 2MM 7 BLUE ///85351///,$206.00 ,3217284
Supplies,FIBERWIRE #5 W/CUTTING NEEDLE 3/8 ///13925///,$14.00 ,4780413
Supplies,FILL POLYMER KIT ///16496///,"$1,357.00 ",5346133
Supplies,FILSHIE CLIPS ///15106///,$294.00 ,5033504
Supplies,FILTER BLOOD TRANSFUSION ///25027///,$8.00 ,3213117
Supplies,FILTER DENALI JUGULAR ///14494///,"$2,080.00 ",4894438
Supplies,FILTER SPIDER FX 6X320 DISTAL PROTECTION CONSIGNED,"$2,624.00 ",3213932
Supplies,FILTER SPIDER FX 7X320 DISTAL PROTECTION CONSIGNED,"$2,624.00 ",3214454
Supplies,"FILTER, PERCUTANEOUS GREENFIELD FEMORAL ///56026//","$2,324.00 ",3213885
Supplies,"FILTER, PERCUTANEOUS GREENFIELD JUGULAR ///55099//","$2,324.00 ",3213731
Supplies,FILTERLINE SET 4HR ORANGE CAPNOGRAPHY M1920A ///11,$38.00 ,4894942
Supplies,FIXED ANGLE TORQUE DEFINING SCREW KIT EQUINOXE ///,$702.00 ,5246672
Supplies,FLAIR COVERED STENT 9X50 FAF09050 ///53513///,"$5,095.00 ",3213593
Supplies,FLARE 28 12.5CM COVERED 9CM ///14410///,"$5,112.00 ",4886613
Supplies,FLEX HD SINGLE PLIABLE SHAPE PERF M 11x20 ///16511,"$6,060.00 ",5347377
Supplies,FLEX SCORING CATHETER 120CM ///16267///,"$1,990.00 ",5320826
Supplies,FLEX SCORING CATHETER 40CM ///16279///,"$2,000.00 ",5322176
Supplies,FLEXITIP SCLEROTHERAPY NEEDLE 25G X 5MMCATH 230CM,$147.00 ,3212522
Supplies,FLIP CUTTER II 9.0MM ///141862///,$817.00 ,4888528
Supplies,FLOSEAL MATRIX HEMOSTATIC SEALANT ///56373///,$578.00 ,3214180
Supplies,FLOVAC SUB UNIVERSAL S/I ///53486///,$118.00 ,3213382
Supplies,FLUID WATER FOR IRRIGATION 2000CC ///38954///,$14.00 ,3213049
Supplies,FOG OUT (DEVON) ///56850///,$12.00 ,3214276
Supplies,FOGARTY HYDRAGRIP SURGICAL CLAMP INSERTS ///14810/,$70.00 ,4913733
Supplies,FORCEPS RADIAL JAW 3 BIOPSY 1599-20 ///3001132///,$193.00 ,5034262
Supplies,FREE LINK REMOTE ///16333///,"$1,709.00 ",5330340
Supplies,FULGURATING ELECTRODE LONG TIP BE-208 ///56074///,$347.00 ,3213955
Supplies,FUNNEL ///14700///,$111.00 ,4898443
Supplies,GALA SHAPE 3D 7.5X21.0 LARGE///16339///,"$2,076.00 ",5331032
Supplies,GAMMA3 CLOSED TUBE CLIP ///16221///,$390.00 ,5314391
Supplies,GAUZE 4X4 12PLY 10PK STERILE ///12380///,$3.00 ,3219267
Supplies,GAUZE X-RAY DETECTABLE 4X4 16 PLY STERILE ///12390,$4.00 ,3219322
Supplies,GELFILM 10X12.5 09-0283-01 ///57231///,$240.00 ,3214651
Supplies,GELPORT SYSTEM ///56498///,"$1,419.00 ",3214245
Supplies,GENERAL CALL SAVER OPERATION ///501///,"$1,550.00 ",5059514
Supplies,GENERAL CELL SAVER STANDBY OPERATION ///502///,"$1,329.00 ",5059515
Supplies,GENERAL SURGERY CELL SAVER STANDBY SUPPLIES ///508,$244.00 ,5059518
Supplies,GENERATOR IMPLANTABLE PULSE PRECISION NOVI ///1608,"$29,929.00 ",5270407
Supplies,GENESYS HTA KIT ///65602///,"$2,406.00 ",3830397
Supplies,GIGLI SAW BLADE ///55050///,$73.00 ,3213851
Supplies,GLASSCOCK EAR DRESSING ADULT  S-1000 ///55038///,$62.00 ,3213981
Supplies,GLASSCOCK EAR DRESSING PED S-1003 ///55040///,$62.00 ,3213987
Supplies,GLENOID BASE HYBRID 4MM MED ///14581///,"$2,960.00 ",4896409
Supplies,GLENOID POST HYBRID PT ///14871///,"$1,115.00 ",4914337
Supplies,GLIDE CATH ANGLED TAPER 5FR 100CM  32-139 ///44678,$245.00 ,3213937
Supplies,GLIDECATH 4FR .038 65CM NON-TAPER ANGLE  5/bx ///3,$220.00 ,3213729
Supplies,GLIDECATH 4FR ANGLE .038   X 120 CG417 ///56791///,$232.00 ,3214800
Supplies,GLIDESCOPE DISP SZ 3 ADULT ///626072///,$67.00 ,4302381
Supplies,GLIDESHEATH SLENDER 6FR ///18943///,$242.00 ,5175755
Supplies,GLIDEWIRE ADVANTAGE .018X300CM ///14360///,$769.00 ,4880420
Supplies,GLIDEWIRE ADVANTAGE .035 260CM ///11175///,$629.00 ,3214883
Supplies,GLIDEWIRE UROLOGIC WIRE .035 150CM ANGLED (ZIPWIRE,$125.00 ,3213802
Supplies,"GLIDEWIRE, .035 260CM ANGLED STIFF ///56415///",$225.00 ,3213459
Supplies,"GLIDEWIRE,.035/180/ANGLED GS3508     WAS 46-308B /",$232.00 ,3213904
Supplies,"GLIDEWIRE,.035/180/STRAIGHT GS3503    WAS 46-309B",$232.00 ,3213037
Supplies,"GLIDEWIRE,STIFF  ST 035X260 GS3504    WAS 46-317B",$236.00 ,3214212
Supplies,GLIDING SURFACE COLUMBUS CR DEEP DISH T1/1 PLUS 12,"$1,730.00 ",5346577
Supplies,GLOBAL ANATOMIC PROXIMAL BODY SZ 16 ///116611///,"$3,716.00 ",5339514
Supplies,GLOBAL GLENOID ANCHOR PEG SZ 52MM ///136432///,"$3,423.00 ",5338950
Supplies,GLOBAL HUMERAL HEAD ECCENTRIC SZ 56X21 ///115662//,"$3,404.00 ",5339516
Supplies,GLOVE 8 PROTEXIS HYDROGEL LATEX ///10240///,$18.00 ,3219312
Supplies,"GLOVE, RADIONX RADIATION PROTECTION SZ8 377380 ///",$145.00 ,3213160
Supplies,GLOW N TELL VASCUTAPE ///56359///,$141.00 ,3214089
Supplies,GOLD PROBE 7FR M00560070///11126///,$495.00 ,3212637
Supplies,GOLD SEED MARKER 0.9MM .3MM (SINGLE UNIT) ///13368,$306.00 ,3219524
Supplies,GOLD SEED MARKERS 0.9MM .3MM (SET OF 3) ///13362//,$651.00 ,3219460
Supplies,GOWN X-LARGE SURGEON ///12282///,$11.00 ,3213022
Supplies,GRAFT 4-7MM X 45CM STEP ///53362///,"$1,036.00 ",3214294
Supplies,GRAFT ANTE-FLO 28MM W/8MM SIDE BRANCH GELWEAVE ///,"$2,238.00 ",4913752
Supplies,GRAFT AORTIC GELWAVE VALSALVA 30MM ///163157///,"$4,110.00 ",5329739
Supplies,GRAFT BOVINE CAROTID 6X40MM***NEED LOT NUMBER*** /,"$2,124.00 ",5314472
Supplies,GRAFT BOVINE CAROTID 8X30MM***NEED LOT NUMBER*** /,"$3,510.00 ",5320820
Supplies,GRAFT COOK BIODESIGN OTOLOGIC REPAIR 0.6 - 0.9 CM,$479.00 ,5139745
Supplies,GRAFT FILTER FOR RIA STERILE ///16124///,$817.00 ,5282053
Supplies,GRAFT FLEX THINWALL SM BEADING 6 X 80CM ///57612//,"$1,264.00 ",3214167
Supplies,GRAFT HEMASHEILD WOVEN DOUBLE PLATINUM VELOUR 34 X,"$1,204.00 ",4905402
Supplies,GRAFT HEMASHIELD WOVEN 32X30 ///67029///,"$1,235.00 ",3215076
Supplies,GRAFT IMPRA STEPPED 5-8 X 45CM ///53317///,"$1,556.00 ",3213563
Supplies,GRAFT KNIFE 11MM 232111   (10/BX) ///82448///,$387.00 ,3216919
Supplies,GRAFT KNIFE 9MM  232109  (10/BX) ///82447///,$387.00 ,3216916
