Item ID,Description, Price 
196464,ELECTRD BIPOLAR YELLOW 24-26FR,"1,611.55"
104674,ELECTRD BIPOLAR YELLOW 36CM 5F,"1,629.96"
145534,ELECTRD DEFIB 42IN MEDI-TRACE,123.68
158627,ELECTRD DEFIB 45CM 3 POLAR COI,"16,200.00"
196297,ELECTRD DEFIB ADULT 45MM ADHSV,280.03
108540,ELECTRD DEFIB ADULT 5.95X5.24I,173.6
145537,ELECTRD DEFIB ADULT 6.25X4.5IN,105.2
192163F,ELECTRD DEFIB COMPLETE ONESTEP,469.72
108541,ELECTRD DEFIB GEL ADULT 5.95X5,223.2
133144,ELECTRD DEFIB MEDI-TRACE CADEN,61.06
108552,ELECTRD DEFIB NONINVASIVE PACI,231.88
145535,ELECTRD DEFIB PEDIATRIC 4.25X3,111.59
108542,ELECTRD DEFIB PEDIATRIC 4X3.5I,138.88
195324,ELECTRD DEFIB PEDIATRIC MULTIF,208.41
168774F,ELECTRD DEFIB PEDI-PADZ II PED,432.17
145533,ELECTRD DEFIB PRECONNECT MULTI,123.68
189367,ELECTRD DEFIB RADIOTRANSLUCENT,76.88
196298,ELECTRD DEFIB RESUSCITATION CO,362.44
109149,ELECTRD DRUG DELIVERY 11.1SQ C,40.35
109177,ELECTRD EEG DISC LDWIRE COLLOD,72.08
113787,ELECTRD ELECSURG NDL MICRDISCT,279.19
142255,ELECTRD ELECTROSURGICAL .012IN,277.38
142258,ELECTRD ELECTROSURGICAL .012IN,277.38
163535,ELECTRD ELECTROSURGICAL .7CM U,77.34
109400,ELECTRD ELECTROSURGICAL .8MM T,"1,984.29"
142266,ELECTRD ELECTROSURGICAL 1 STEM,277.38
109363,ELECTRD ELECTROSURGICAL 1.4MM,"2,053.90"
109365,ELECTRD ELECTROSURGICAL 105CM,481.79
109367,ELECTRD ELECTROSURGICAL 105CM,574.65
172125,ELECTRD ELECTROSURGICAL 10FT A,34.29
109341,ELECTRD ELECTROSURGICAL 10IN E,"1,025.39"
131475,ELECTRD ELECTROSURGICAL 10MM 1,136.4
109397,ELECTRD ELECTROSURGICAL 11IN 5,186.06
120709,ELECTRD ELECTROSURGICAL 11IN 5,190.43
109402,ELECTRD ELECTROSURGICAL 11IN L,179.12
120258,ELECTRD ELECTROSURGICAL 11IN O,180.91
127076,ELECTRD ELECTROSURGICAL 12-30D,"2,072.53"
109432,ELECTRD ELECTROSURGICAL 12CM 6,"14,061.60"
197212,ELECTRD ELECTROSURGICAL 12D 30,"1,028.52"
131474,ELECTRD ELECTROSURGICAL 18MM 1,136.4
109395,ELECTRD ELECTROSURGICAL 2.3MM,"2,053.90"
109347,ELECTRD ELECTROSURGICAL 2.3MM,"7,287.88"
109456,ELECTRD ELECTROSURGICAL 2.5IN,70.44
109390,ELECTRD ELECTROSURGICAL 2.5MM,681.41
120927,ELECTRD ELECTROSURGICAL 2.84IN,39.68
133416,ELECTRD ELECTROSURGICAL 20X10M,117.92
109420,ELECTRD ELECTROSURGICAL 22-24F,478.85
109368,ELECTRD ELECTROSURGICAL 22FR C,266.37
109455,ELECTRD ELECTROSURGICAL 24-26F,574.08
109354,ELECTRD ELECTROSURGICAL 24FR C,591.54
109392,ELECTRD ELECTROSURGICAL 24FR L,505.32
109427,ELECTRD ELECTROSURGICAL 24FR S,"2,180.19"
193283,ELECTRD ELECTROSURGICAL 24FR S,"3,505.74"
142392,ELECTRD ELECTROSURGICAL 24FR V,551.01
109369,ELECTRD ELECTROSURGICAL 25.5-2,558.13
109337,ELECTRD ELECTROSURGICAL 25CM 6,"7,245.88"
109409,ELECTRD ELECTROSURGICAL 25CM 6,"7,870.80"
109404,ELECTRD ELECTROSURGICAL 25CM 6,"10,717.20"
109366,ELECTRD ELECTROSURGICAL 25CM 6,"11,552.40"
120487,ELECTRD ELECTROSURGICAL 26-28F,586.22
120343,ELECTRD ELECTROSURGICAL 26FR .,265.24
142323,ELECTRD ELECTROSURGICAL 27FR M,554.86
118405,ELECTRD ELECTROSURGICAL 27FR S,680.85
109441,ELECTRD ELECTROSURGICAL 28CM 2,235.6
109372,ELECTRD ELECTROSURGICAL 28CM 5,222.7
142321,ELECTRD ELECTROSURGICAL 28FR M,554.86
109435,ELECTRD ELECTROSURGICAL 28FR U,287.33
109371,ELECTRD ELECTROSURGICAL 3.75MM,806
132104,ELECTRD ELECTROSURGICAL 30D BU,"20,904.23"
109350,ELECTRD ELECTROSURGICAL 31CM 5,970.2
109457,ELECTRD ELECTROSURGICAL 31CM E,240.56
165816,ELECTRD ELECTROSURGICAL 32.26C,940
187712,ELECTRD ELECTROSURGICAL 33CM 5,226.92
126565,ELECTRD ELECTROSURGICAL 33CM 5,244.9
167443,ELECTRD ELECTROSURGICAL 33CM D,124
109381,ELECTRD ELECTROSURGICAL 34CM 5,333.77
196032,ELECTRD ELECTROSURGICAL 34CM 5,375.49
109383,ELECTRD ELECTROSURGICAL 34CM 5,638.27
109436,ELECTRD ELECTROSURGICAL 36CM 2,214.46
134049,ELECTRD ELECTROSURGICAL 36CM 4,214.46
164692,ELECTRD ELECTROSURGICAL 36CM C,214.46
164693,ELECTRD ELECTROSURGICAL 36CM C,214.46
109401,ELECTRD ELECTROSURGICAL 3IN 5M,129.58
131785,ELECTRD ELECTROSURGICAL 3MM 24,680.85
109351,ELECTRD ELECTROSURGICAL 3MM 24,904.39
109444,ELECTRD ELECTROSURGICAL 3MM 24,994.5
109377,ELECTRD ELECTROSURGICAL 3MM 27,723.41
109399,ELECTRD ELECTROSURGICAL 3MM CA,963.5
197213,ELECTRD ELECTROSURGICAL 45D BA,598
109386,ELECTRD ELECTROSURGICAL 4MM VA,"1,353.60"
109431,ELECTRD ELECTROSURGICAL 58CM 5,370.37
187710,ELECTRD ELECTROSURGICAL 5MM 10,54.6
109385,ELECTRD ELECTROSURGICAL 5MM 24,723.41
109353,ELECTRD ELECTROSURGICAL 5MM 27,723.41
109415,ELECTRD ELECTROSURGICAL 6.5IN,"1,222.00"
109424,ELECTRD ELECTROSURGICAL 6IN 10,39
133325,ELECTRD ELECTROSURGICAL 6IN 10,40.9
109437,ELECTRD ELECTROSURGICAL 6IN AR,156.27
109418,ELECTRD ELECTROSURGICAL 7MM LI,963.5
120522,ELECTRD ELECTROSURGICAL 90D 3.,"1,259.13"
109429,ELECTRD ELECTROSURGICAL 9FR RE,54.19
142262,ELECTRD ELECTROSURGICAL ACMI C,277.38
142390,ELECTRD ELECTROSURGICAL ACMI C,551.01
142257,ELECTRD ELECTROSURGICAL ACMI U,277.38
142264,ELECTRD ELECTROSURGICAL ACMI U,277.38
142318,ELECTRD ELECTROSURGICAL ACMI U,554.86
109333,ELECTRD ELECTROSURGICAL ARTHRO,"1,060.70"
133419,ELECTRD ELECTROSURGICAL BALL 1,117.92
109434,ELECTRD ELECTROSURGICAL BALL 3,851.07
109376,ELECTRD ELECTROSURGICAL BALL U,77.34
165582,ELECTRD ELECTROSURGICAL BARREL,721.2
109379,ELECTRD ELECTROSURGICAL BLACK,93
109355,ELECTRD ELECTROSURGICAL BLACK,553.51
109356,ELECTRD ELECTROSURGICAL BLACK,554.42
109358,ELECTRD ELECTROSURGICAL BLACK,761.3
109352,ELECTRD ELECTROSURGICAL BLACK,946.4
109362,ELECTRD ELECTROSURGICAL BLADE,33.19
197214,ELECTRD ELECTROSURGICAL BLADE,42.47
195456,ELECTRD ELECTROSURGICAL BLADE,143.57
109380,ELECTRD ELECTROSURGICAL BLUE 1,51.58
109342,ELECTRD ELECTROSURGICAL COBLAT,987
195942,ELECTRD ELECTROSURGICAL CURVE,375.49
195944,ELECTRD ELECTROSURGICAL CURVE,375.49
142259,ELECTRD ELECTROSURGICAL CUTTIN,277.38
142374,ELECTRD ELECTROSURGICAL CUTTIN,277.38
142375,ELECTRD ELECTROSURGICAL CUTTIN,277.38
120452,ELECTRD ELECTROSURGICAL ENDOPA,638.27
196147,ELECTRD ELECTROSURGICAL E-Z CL,95.48
109426,ELECTRD ELECTROSURGICAL GREEN,93
109447,ELECTRD ELECTROSURGICAL GREEN,767.94
193604,ELECTRD ELECTROSURGICAL GROOVE,"4,819.50"
109364,ELECTRD ELECTROSURGICAL HARMON,"1,352.67"
142388,ELECTRD ELECTROSURGICAL HOLE C,551.01
195941,ELECTRD ELECTROSURGICAL HOLLOW,375.49
195945,ELECTRD ELECTROSURGICAL HOLLOW,375.49
195943,ELECTRD ELECTROSURGICAL HOOK 2,375.49
133614,ELECTRD ELECTROSURGICAL HOOK 3,974.71
113607,ELECTRD ELECTROSURGICAL J HOOK,244.9
109393,ELECTRD ELECTROSURGICAL KNIFE,545.09
197215,ELECTRD ELECTROSURGICAL L HOOK,160.36
197216,ELECTRD ELECTROSURGICAL L HOOK,160.36
133457,ELECTRD ELECTROSURGICAL L HOOK,192.84
113612,ELECTRD ELECTROSURGICAL L HOOK,244.9
163526,ELECTRD ELECTROSURGICAL LARGE,128.05
164255,ELECTRD ELECTROSURGICAL LONG P,"2,176.27"
109357,ELECTRD ELECTROSURGICAL LOOP .,77.34
197217,ELECTRD ELECTROSURGICAL LOOP .,"3,944.30"
163357,ELECTRD ELECTROSURGICAL LOOP 1,66.22
163715,ELECTRD ELECTROSURGICAL LOOP 1,66.22
190702,ELECTRD ELECTROSURGICAL LOOP 1,73.41
196463,ELECTRD ELECTROSURGICAL LOOP 2,"1,611.55"
197218,ELECTRD ELECTROSURGICAL LOOP 3,568.97
164256,ELECTRD ELECTROSURGICAL LOOP A,"2,176.27"
164254,ELECTRD ELECTROSURGICAL LOOP B,"2,176.27"
142322,ELECTRD ELECTROSURGICAL LOOP S,554.86
142325,ELECTRD ELECTROSURGICAL LOOP S,554.86
165580,ELECTRD ELECTROSURGICAL LOOP T,117.92
165581,ELECTRD ELECTROSURGICAL LOOP T,117.92
137948,ELECTRD ELECTROSURGICAL MAXI S,800.76
127074,ELECTRD ELECTROSURGICAL MEDIUM,"2,072.53"
142326,ELECTRD ELECTROSURGICAL MODIFI,554.86
109419,ELECTRD ELECTROSURGICAL NANOKN,117.18
193284,ELECTRD ELECTROSURGICAL NDL SM,222.52
166712,ELECTRD ELECTROSURGICAL NDL ST,136.4
142256,ELECTRD ELECTROSURGICAL OLYMPU,277.38
142263,ELECTRD ELECTROSURGICAL OLYMPU,277.38
142391,ELECTRD ELECTROSURGICAL OLYMPU,551.01
142320,ELECTRD ELECTROSURGICAL OLYMPU,554.86
139902,ELECTRD ELECTROSURGICAL PEN 19,"7,560.00"
127075,ELECTRD ELECTROSURGICAL PLASMA,"2,072.53"
127073,ELECTRD ELECTROSURGICAL PLASMA,"2,161.99"
109374,ELECTRD ELECTROSURGICAL PURPLE,93
109339,ELECTRD ELECTROSURGICAL RED 11,93
109406,ELECTRD ELECTROSURGICAL RED 5M,80.6
133473,ELECTRD ELECTROSURGICAL REFLEX,939.02
109445,ELECTRD ELECTROSURGICAL REFLEX,"1,089.23"
142313,ELECTRD ELECTROSURGICAL RESECT,554.86
142316,ELECTRD ELECTROSURGICAL RESECT,554.86
142317,ELECTRD ELECTROSURGICAL RESECT,554.86
142389,ELECTRD ELECTROSURGICAL ROLLER,551.01
132407,ELECTRD ELECTROSURGICAL STD 12,77.34
197219,ELECTRD ELECTROSURGICAL STD 12,77.34
109349,ELECTRD ELECTROSURGICAL STD 6.,"1,632.98"
142261,ELECTRD ELECTROSURGICAL STORZ,277.38
142260,ELECTRD ELECTROSURGICAL UROLOG,277.38
142265,ELECTRD ELECTROSURGICAL UROLOG,277.38
142376,ELECTRD ELECTROSURGICAL UROLOG,277.38
142377,ELECTRD ELECTROSURGICAL UROLOG,277.38
109388,ELECTRD ELECTROSURGICAL USA EL,287.33
109449,ELECTRD ELECTROSURGICAL USA EL,393.47
109454,ELECTRD ELECTROSURGICAL VAPR 5,"1,518.10"
109387,ELECTRD ELECTROSURGICAL WHITE,93
109407,ELECTRD ELECTROSURGICAL WHITE,419.91
109384,ELECTRD ELECTROSURGICAL YELLOW,93
109438,ELECTRD ELECTROSURGICAL YELLOW,362.72
109451,ELECTRD ELECTROSURGICAL YELLOW,556.26
166288,ELECTRD ELECTROTHERAPY VITALST,83.27
197220,ELECTRD EMG 12X18MM NICOLET TE,188.23
109666,ELECTRD EMG 30CM NOT PRE STERI,83.39
109676,ELECTRD EMG MEDELEC TECA 25MM,61.84
109677,ELECTRD EMG NEUROVISION M5 15M,"4,800.60"
132404,ELECTRD EMG NIM-RESPONSE 18MM,668.81
109675,ELECTRD EMG NIM-RESPONSE 2 CHA,509.29
109674,ELECTRD EMG NIM-RESPONSE 4 CHA,752.39
113163,ELECTRD LITHO 5FR ELECTROHYDRA,893.1
139291,ELECTRD LOOP MEDIUM CABLE,"2,072.53"
128687,ELECTRD LOOP WHITE 22FR ANGLED,736.67
181934,ELECTRD MONOPOLAR 31CM MANHES,"2,451.96"
193285,ELECTRD MONOPOLAR 36CM 5MM L C,"1,816.08"
113615,ELECTRD MONOPOLAR 36CM OPTI2 C,242.08
116699,ELECTRD MONOPOLAR 8MM DA VINCI,840
113608,ELECTRD MONOPOLAR BLACK PROBE,946.4
113609,ELECTRD MONOPOLAR BLACK PROBE,946.4
113613,ELECTRD MONOPOLAR LINA ENDOSCO,"1,645.00"
113610,ELECTRD MONOPOLAR YELLOW 24FR,680.85
113611,ELECTRD MONOPOLAR YELLOW 30MM,723.41
109220,ELECTRD MRI PAD ADULT EKG QUAD,37.32
109348,ELECTRD NDL MICRDISCTN STR INS,"7,292.08"
101456,ELECTRD PACING 100CM 6FR BARD,935.9
101418,ELECTRD PACING 115CM 5FR BARD,643.76
132792,ELECTRD PACING 125CM 6FR BARD,899.6
132793,ELECTRD PACING 125CM 7FR BARD,899.6
109483,ELECTRD PROC SET ELECTROTHERAP,"3,402.00"
120934,ELECTRD STIM LARGE CLIP DYNAMI,"1,668.50"
117651,ELECTRD SURGICAL ADDSTAT FIBER,"2,180.19"
195777,ELECTRODE 5MM LEEP BALL TIP,61.31
E27000106,ELECTRODE DEFIB PAD,289
165663,ELECTRODE DEFIBRILLATOR ONESTE,267.02
158527,ELECTRODE DEFIBRILLATOR PEDI-P,266.91
189395,ELECTRODE DEFIBRILLATOR PRO-PA,200.46
165715,ELECTRODE ELECTROTHERAPY VITAL,98.34
E27000203,ELECTRODE FETAL SCALP,25
301000007,ELECTROLYTE PANEL,200
141312,ELECTROLYTE POTASSIUM CHLORIDE,81
28116,ELECTROLYTE-R (PH 7.4) INTRAVENOUS SOLUTION,83.2
312000044,ELECTRON MICRO DX,1416
920000001,ELECTRO-OCULOGRAPHY,680
301000179,ELECTROPHORETIC TECH OTHR,468
167694,ELECTROPHYSIOLOGY 120CM 5FR 12,"2,553.60"
167697,ELECTROPHYSIOLOGY 95CM 7FR LIV,"4,149.60"
109272,ELECTROPHYSIOLOGY BLUE 92CM 6F,"1,400.60"
147645,ELEV SURGICAL 1.2MM 4 JANNETTA,532.74
147646,ELEV SURGICAL 3 JANNETTA DUCKB,532.74
129859,ELEV SURGICAL 3MM PERIOSTEAL,987
139814,ELEV SURGICAL 6 7/8INX.25IN HE,195.86
140978,ELEV SURGICAL 6.25INX6MM LEVER,112.72
139813,ELEV SURGICAL 7.5IN WIDE CUSHI,172.24
139815,ELEV SURGICAL 7.5X.5IN 4L STAI,211.98
138917,ELEV SURGICAL 7IN 4MM STAINLES,220.22
147647,ELEV SURGICAL 7IN MOLT 2 END S,170.5
165571,ELEV SURGICAL 8 3/8INX1IN STAI,262.01
147648,ELEV SURGICAL 8INX12MM ALEXAND,329.11
137611,ELEV SURGICAL 9IN COTTLE 2 END,247.38
129893,ELEV SURGICAL PERIOSTEAL,987
118115,ELEV SURGICAL POSTERIOR BIO,"7,392.00"
181915,ELEVIEW 10ML,421.2
111502,ELIM HOLE PINNACLE HIP MARATHO,892.32
136592,ELLIPSE NEXT GENERATION DR 36,"40,560.00"
136593,ELLIPSE NEXT GENERATION DR 36,"40,560.00"
136588,ELLIPSE NEXT GENERATION VR 36,"39,000.00"
136589,ELLIPSE NEXT GENERATION VR 36,"39,000.00"
172896,ELVITEG 150 MG-COB 150 MG-EMTRICIT 200 MG-TENOFO ALAFENAM 10 MG TABLET,343.89
156786,ELVITEG 150 MG-COB 150 MG-EMTRICIT 200 MG-TENOFO DISOPRO 300 MG TABLET,385.63
922000001,EMG 1 EXT,795
922000002,EMG 2 EXT,900
922000003,EMG 3 EXT,1010
922000004,EMG 4 EXT,1127
750000109,EMG ANAL/URETHRAL NDL,398
750000108,EMG ANAL/URETHRAL NOT NDL,1777
922000028,EMG LARYNX,849
922000029,EMG LTD,415
922000030,EMG THORACIC PARASPINAL,446
179906,EMOLLIENT COMBINATION NO.108 LOTION,17.18
167820,EMPAGLIFLOZIN 10 MG TABLET,48.89
167819,EMPAGLIFLOZIN 25 MG TABLET,48.89
174917,EMTRICITABINE 200 MG-TENOFOVIR ALAFENAMIDE FUMARATE 25 MG TABLET,195.64
39255,EMTRICITABINE 200 MG-TENOFOVIR DISOPROXIL FUMARATE 300 MG TABLET,209.14
9924,ENALAPRIL MALEATE 10 MG TABLET,5.4
9925,ENALAPRIL MALEATE 2.5 MG TABLET,6.06
9927,ENALAPRIL MALEATE 5 MG TABLET,6.42
9929,ENALAPRILAT 1.25 MG/ML INTRAVENOUS SOLUTION,21.78
302000114,ENCEPHALITIS CALIFORNIA AB,67
302000115,ENCEPHALITIS EAST EQUINE AB,73
302000116,ENCEPHALITIS ST LOUIS AB,68
302000117,ENCEPHALITISS WEST EQUINE AB,67
191253,END CAP 6701 CDI SENSOR ARTERI,124
166781,END CAP SPINAL 12MM VBOSS 5D S,"1,077.38"
750000148,ENDO BOWEL POUCH DIAG,2882
750000149,ENDO BOWEL POUCH W BIOPSY,2882
750000117,ENDO INTEST SM W PERC PLC PEJ,4946
750000064,ENDO INTESTINE SM ILIUM BX,1819
750000063,ENDO INTESTINE SM ILIUM DX,1570
750000065,ENDO INTESTINE SM ILIUM W BLD,2912
750000062,ENDO INTESTINE SM WO ILIUM DX,2594
361000391,ENDO RENAL ESTAB W/CATH,4633
360000054,ENDOCRINE UNLSTD PROC,4547
361000416,ENDOLUMINAL BX URETER RENAL,4662
302000050,ENDOMYSIAL ANTIBODY IGA,108
361000432,ENDOVENOUS ABLT MCHNCHEM 1ST VEIN,15698
361000433,ENDOVENOUS ABLT MCHNCHEM ADDL VEIN,15698
361000100,ENDOVENOUS ABLT RF 1ST VEIN,7419
361000101,ENDOVENOUS ABLT RF SUBQ VEIN,3711
165857,ENDOWRIST STAPLER 30 GRAY RELO,888.33
165860,ENDOWRIST STAPLER 30 GREEN REL,888.33
166672,ENDPLATE INTERVERTEBRAL DISC 3,"15,592.50"
166673,ENDPLATE INTERVERTEBRAL DISC 3,"15,592.50"
166685,ENDPLATE INTERVERTEBRAL DISC 3,"15,592.50"
186601,ENDPLATE INTERVERTEBRAL DISC 3,"18,000.00"
186602,ENDPLATE INTERVERTEBRAL DISC 3,"18,000.00"
182507,ENDPLATE SPINAL 13X14IN SECURE,"19,170.00"
179931,ENDPLATE SPINAL 16X45MM FORTIF,"31,320.00"
179932,ENDPLATE SPINAL 16X45MM FORTIF,"31,320.00"
320000187,ENEMA THER REDUCE OBSTRUCTN,657
122193,ENERGEN DR HE DF4 (2 lead - No,"47,104.50"
105903,ENOXAPARIN 100 MG/ML SUBCUTANEOUS SYRINGE,112.32
105904,ENOXAPARIN 120 MG/0.8 ML SUBCUTANEOUS SYRINGE,187.2
31921,ENOXAPARIN 150 MG/ML SUBCUTANEOUS SYRINGE,187.2
105899,ENOXAPARIN 30 MG/0.3 ML SUBCUTANEOUS SYRINGE,44.7
105900,ENOXAPARIN 40 MG/0.4 ML SUBCUTANEOUS SYRINGE,59.46
105901,ENOXAPARIN 60 MG/0.6 ML SUBCUTANEOUS SYRINGE,67.39
105902,ENOXAPARIN 80 MG/0.8 ML SUBCUTANEOUS SYRINGE,119.06
184450,ENROUTE TRANSCAROTID NEUROPROT,"11,340.00"
184451,ENROUTE TRANSCAROTID STENT SYS,"10,290.00"
184452,ENROUTE TRANSCAROTID STENT SYS,"10,290.00"
184453,ENROUTE TRANSCAROTID STENT SYS,"10,290.00"
26547,ENTACAPONE 200 MG TABLET,14.05
41147,ENTECAVIR 0.5 MG TABLET,138.64
302000125,ENTEROVIRUS AB,293
306000129,ENTEROVIRUS DNA AMPL PROBE,280
306000156,ENTEROVIRUS QPCR CSF,1021
306000157,ENTEROVIRUS QPCR PLASMA,1021
306000158,ENTEROVIRUS QPCR URINE 2500,351
100698,ENV DEFIB 2.795X3.1IN AIGISRX,"3,420.69"
108554,ENV DEFIB 7X6.5CM AIGISRX PM A,"2,656.29"
108555,ENV DEFIB AIGISRX CUSTOM PACEM,"2,919.00"
136158,ENV DEFIB AIGISRX R MINOCYCLIN,"3,759.00"
164561,ENV TISSUE 5.4X5CM CORMATRIX C,"4,095.00"
164562,ENV TISSUE 6.9X6.5CM CORMATRIX,"4,095.00"
164563,ENV TISSUE 6.9X8CM CORMATRIX C,"4,095.00"
164564,ENV TISSUE 6.9X9.5CM CORMATRIX,"4,095.00"
191256,ENVELOPE CMRM6122 ABSORB MED U,"7,518.00"
191255,ENVELOPE CMRM6133 ABSORB LRG U,"7,518.00"
301000558,ENZYME ACT NONRAD SUBS,254
E27400054,EO W/ADJ JOINTS PREFABRICATED,1431
E27400027,EO W/O JOINTS CF,567
307000006,EOSINOPHIL COUNT UR,299
408678,EPHEDRINE (PF) 5 MG/ML IN 0.9% NACL IV SYRINGE SUPERORDERABLE,310.44
121964,EPHEDRINE (PF) 50 MG/10 ML (5 MG/ML) IN 0.9 % SOD.CHLORIDE IV SYRINGE,310.44
408679,EPHEDRINE SULFATE 50 MG/ML INJECTION SOLUTION SUPERORDERABLE,295.09
193985,EPIC VASCULAR 6X60X120,"3,780.00"
193984,EPIC VASCULAR 6X80X75,"3,780.00"
761000021,EPIDRM AUTOGRAFT A/T/L <=100SCM,6206
761000022,EPIDRM AUTOGRAFT A/T/L ADD 100SCM,3104
761000023,EPIDRM AUTOGRAFT F/N/H/F/G <=100SCM,3801
761000024,EPIDRM AUTOGRAFT F/N/H/F/G ADD 100SCM,1891
192255,EPIDURAL TRAY 18GA CRAWFORD,91.77
164921,EPIFIX 18 MM DISK,"2,520.00"
159654,"EPIFIX 18 MM DISK ""Q"" CODED","2,877.00"
164926,EPIFIX 2 CM X 2 CM,"3,780.00"
159655,"EPIFIX 2X2 CM ""Q"" CODED","4,137.00"
159656,"EPIFIX 2X4 CM ""Q"" CODED","5,397.00"
159657,"EPIFIX 3X4 CM ""Q"" CODED","9,613.80"
159644,"EPIFIX 7X7 CM ""Q"" CODED","33,462.00"
164929,EPIFIX MESH 2 CM X 3 CM,"4,179.00"
164917,EPIFIX MESH 2X3 CM,"4,804.80"
159670,EPIFIX MESH 3.5X3.5 CM,"5,014.80"
159671,EPIFIX MESH 4X4.5 CM,"5,434.80"
159662,EPIFIX PARTICULATE 100MG,"7,686.00"
159663,EPIFIX PARTICULATE 160MG,"10,440.00"
159661,EPIFIX PARTICULATE 40MG,"3,137.40"
2848,EPINEPHRINE 0.1 MG/ML INJECTION SYRINGE,34.13
124113,EPINEPHRINE 1 MG/ML (1 ML) INJECTION SOLUTION,112.02
2850,EPINEPHRINE 1 MG/ML INJECTION SOLUTION,441.79
19604,EPINEPHRINE 1 MG/ML NASAL SOLUTION,697.16
410509,EPINEPHRINE 16 MCG/ML INFUSION(NICU),83.2
410510,EPINEPHRINE 32 MCG/ML INFUSION(NICU),83.2
410511,EPINEPHRINE 64 MCG/ML INFUSION(NICU),83.2
120730,EPINEPHRINE HCL (PF) 1 MG/ML (1 ML) INJECTION SOLUTION,109.2
408439,EPINEPHRINE TOPICAL 0.01 MG/ML SOLUTION,70.2
361000467,EPISIOTOMY VAG RPR N-ATTEND,5191
164928,EPIXL 4 CM X 10 CM,"9,900.00"
159651,EPIXL 4X10 CM,"12,834.00"
159652,EPIXL 6X10 CM,"16,074.00"
159648,EPIXL 6X16 CM,"28,170.00"
159649,EPIXL 9X15 CM,"35,442.00"
159650,EPIXL 9X20 CM,"36,564.50"
159653,EPIXL 9X9 CM,"22,410.00"
159664,EPIXL FENESTRATED 4X10 CM,"12,834.00"
159665,EPIXL FENESTRATED 6X10 CM,"16,074.00"
159667,EPIXL FENESTRATED 6X16 CM,"28,170.00"
159668,EPIXL FENESTRATED 9X15 CM,"35,442.00"
159669,EPIXL FENESTRATED 9X20 CM,"36,564.50"
159666,EPIXL FENESTRATED 9X9 CM,"22,410.00"
167707,EPL 6F OCT 115CM LGSWP,"1,551.00"
36983,EPLERENONE 25 MG TABLET,15.21
169952,E-PLUS TURON ALL-POLY KEELED G,"9,164.40"
169953,E-PLUS TURON ALL-POLY KEELED G,"9,164.40"
169954,E-PLUS TURON ALL-POLY KEELED G,"9,164.40"
169955,E-PLUS TURON ALL-POLY KEELED G,"9,164.40"
169956,E-PLUS TURON ALL-POLY KEELED G,"9,164.40"
9938,"EPOETIN ALFA 10,000 UNIT/ML INJECTION SOLUTION","1,224.04"
9939,"EPOETIN ALFA 2,000 UNIT/ML INJECTION SOLUTION",292.03
14643,"EPOETIN ALFA 20,000 UNIT/ML INJECTION SOLUTION","2,568.03"
9941,"EPOETIN ALFA 4,000 UNIT/ML INJECTION SOLUTION",390
24513,"EPOETIN ALFA 40,000 UNIT/ML INJECTION SOLUTION","5,136.07"
481000058,EPS FU W ARRYTH,7615
481000055,EPS LA/CS PACING,5897
481000056,EPS LV PACING,6458
481000054,EPS W ARRYTH,11139
481000053,EPS WO ARRYTH,9889
306000159,EPSTEIN BARR VIRUS DNA CSF,351
306000160,EPSTEIN BARR VIRUS PCR,737
302000127,EPSTEIN-BARR EARLY AG AB,132
302000128,EPSTEIN-BARR NUCLEAR AG AB,194
302000129,EPSTEIN-BARR VIRAL CAPSID AB,180
450000365,ER AMPUT FINGER/THUMB SGL CLSR,3082
450000349,ER CANTHOTOMY,2435
450000001,ER INTERMEDIATE PROC,701
450000372,ER LARYNGOSCOPY DIRECT DX (EXC,2045
450000348,ER LARYNGOSCOPY FLEX,432
450000002,ER MAJOR PROC,973
450000003,ER MINOR PROC,421
450000366,ER SLIT PREPUCE EXCPT NWBRN,4120
450000374,ER THORACOTOMY W/CARD MAS,2775
450000373,ER THORACOTOMY W/LUNG REP,4023
450000364,ER TRNSF TISS HEAD/HND/F/G <10CM,3092
450000344,ER TX DISL CARPAL W/MAN CLSD,2147
750000143,ERCP ABLATION,3445
750000142,ERCP BAL DIL AMPULLA/BIL DUC,4313
320000110,ERCP BILIARY SI,1496
320000112,ERCP BILIARY&PANCREAS SI,1876
750000046,ERCP BX,2340
320000111,ERCP CATH PANCREATIC SI,847
750000045,ERCP DX,3841
750000140,ERCP FB REMOVAL,5621
750000049,ERCP LITHOTRIPSY,6818
750000047,ERCP PAPILLOTOMY/SPHINCTEROTMY,3656
750000141,ERCP STENT CHANGE W DILATE,5621
750000139,ERCP STENT PLACE,7395
750000048,ERCP W RMVL STONE,8930
2863,"ERGOCALCIFEROL (VITAMIN D2) 50,000 UNIT CAPSULE",8.45
9943,"ERGOCALCIFEROL (VITAMIN D2) 8,000 UNIT/ML ORAL DROPS",521.04
106773,ERIBULIN 1 MG/2 ML (0.5 MG/ML) INTRAVENOUS SOLUTION,"5,352.67"
31922,ERTAPENEM 1 G VIAL,487.01
108059,ERTAPENEM 1 G VIAL,613.57
408330,ERTAPENEM 1 G VIAL IV PUSH,487.01
408331,ERTAPENEM 500 MG VIAL IV PUSH,642.27
113349,"ERYTHROMYCIN 250 MG TABLET,DELAYED RELEASE",27.55
2888,ERYTHROMYCIN 5 MG/GRAM (0.5 %) EYE OINTMENT,53.13
